well_id,field,DEPTH,PZ,PS,GK,NGK
Well_45,Berezovskoe,802.2,6.604,32.51,8.74,188.21
Well_45,Berezovskoe,802.3,6.709,33.4,8.537,187.49
Well_45,Berezovskoe,802.4,6.815,34.29,8.334,186.77
Well_45,Berezovskoe,802.5,6.456,34.71,8.415,188.55
Well_45,Berezovskoe,802.6,6.096,35.13,8.497,190.34
Well_45,Berezovskoe,802.7,6.392,34.88,8.37,187.85
Well_45,Berezovskoe,802.8,6.688,34.63,8.243,185.37
Well_45,Berezovskoe,802.9,7.535,35.73,7.966,186.4
Well_45,Berezovskoe,803.0,8.382,36.83,7.689,187.44
Well_45,Berezovskoe,803.1,9.122,38.39,7.514,189.88
Well_45,Berezovskoe,803.2,9.863,39.96,7.338,192.32
Well_45,Berezovskoe,803.3,10.138,41.44,7.49,191.64
Well_45,Berezovskoe,803.4,10.414,42.92,7.643,190.96
Well_45,Berezovskoe,803.5,10.372,43.69,7.572,188.6
Well_45,Berezovskoe,803.6,10.329,44.45,7.501,186.24
Well_45,Berezovskoe,803.7,10.52,43.9,7.552,181.97
Well_45,Berezovskoe,803.8,10.71,43.35,7.603,177.7
Well_45,Berezovskoe,803.9,10.286,42.37,7.75,176.25
Well_45,Berezovskoe,804.0,9.863,41.4,7.897,174.8
Well_45,Berezovskoe,804.1,8.699,40.3,8.075,176.73
Well_45,Berezovskoe,804.2,7.535,39.2,8.253,178.66
Well_45,Berezovskoe,804.3,6.921,38.14,8.111,180.3
Well_45,Berezovskoe,804.4,6.307,37.08,7.968,181.94
Well_45,Berezovskoe,804.5,6.159,36.19,8.039,183.92
Well_45,Berezovskoe,804.6,6.011,35.31,8.11,185.9
Well_45,Berezovskoe,804.7,6.032,34.46,8.222,187.25
Well_45,Berezovskoe,804.8,6.053,33.61,8.334,188.6
Well_45,Berezovskoe,804.9,5.651,32.93,8.379,186.82
Well_45,Berezovskoe,805.0,5.249,32.26,8.425,185.03
Well_45,Berezovskoe,805.1,4.72,32.0,8.196,185.78
Well_45,Berezovskoe,805.2,4.191,31.75,7.968,186.52
Well_45,Berezovskoe,805.3,3.641,32.17,7.808,186.21
Well_45,Berezovskoe,805.4,3.09,32.6,7.648,185.9
Well_45,Berezovskoe,805.5,3.09,33.48,7.587,185.25
Well_45,Berezovskoe,805.6,3.09,34.37,7.526,184.6
Well_45,Berezovskoe,805.7,3.408,33.78,7.565,184.23
Well_45,Berezovskoe,805.8,3.725,33.19,7.603,183.87
Well_45,Berezovskoe,805.9,3.979,31.71,7.39,184.67
Well_45,Berezovskoe,806.0,4.233,30.23,7.176,185.46
Well_45,Berezovskoe,806.1,4.403,29.08,7.148,187.18
Well_45,Berezovskoe,806.2,4.572,27.94,7.12,188.89
Well_45,Berezovskoe,806.3,4.614,28.32,156.43,190.26
Well_45,Berezovskoe,806.4,4.656,28.7,7.171,191.64
Well_45,Berezovskoe,806.5,4.53,28.45,6.94,193.09
Well_45,Berezovskoe,806.6,4.403,28.19,6.709,194.54
Well_45,Berezovskoe,806.7,4.318,27.43,6.599,194.85
Well_45,Berezovskoe,806.8,4.233,26.67,6.49,195.16
Well_45,Berezovskoe,806.9,4.318,26.37,6.47,195.07
Well_45,Berezovskoe,807.0,4.403,26.08,6.45,194.97
Well_45,Berezovskoe,807.1,4.615,26.92,6.559,195.84
Well_45,Berezovskoe,807.2,4.826,27.77,6.668,196.71
Well_45,Berezovskoe,807.3,5.418,29.17,6.694,195.93
Well_45,Berezovskoe,807.4,6.011,30.56,6.719,195.16
Well_45,Berezovskoe,807.5,6.816,32.0,6.637,196.8
Well_45,Berezovskoe,807.6,7.62,33.44,6.556,198.44
Well_45,Berezovskoe,807.7,8.784,34.67,6.391,199.79
Well_45,Berezovskoe,807.8,9.948,35.9,6.226,201.15
Well_45,Berezovskoe,807.9,10.731,37.0,6.15,200.47
Well_45,Berezovskoe,808.0,11.514,38.1,6.074,199.79
Well_45,Berezovskoe,808.1,11.853,39.07,6.216,198.73
Well_45,Berezovskoe,808.2,12.192,40.05,6.358,197.67
Well_45,Berezovskoe,808.3,12.531,40.51,6.259,196.78
Well_45,Berezovskoe,808.4,12.869,40.98,6.16,195.89
Well_45,Berezovskoe,808.5,13.441,41.02,6.12,196.56
Well_45,Berezovskoe,808.6,14.012,41.06,6.079,197.24
Well_45,Berezovskoe,808.7,15.219,39.16,6.224,197.91
Well_45,Berezovskoe,808.8,16.425,37.25,6.368,198.59
Well_45,Berezovskoe,808.9,18.139,35.89,6.401,197.89
Well_45,Berezovskoe,809.0,19.854,34.54,6.434,197.19
Well_45,Berezovskoe,809.1,23.749,33.19,6.406,196.97
Well_45,Berezovskoe,809.2,27.643,31.83,6.378,196.76
Well_45,Berezovskoe,809.3,30.373,30.65,6.347,196.78
Well_45,Berezovskoe,809.4,33.103,29.46,6.317,196.8
Well_45,Berezovskoe,809.5,35.707,28.49,6.299,196.8
Well_45,Berezovskoe,809.6,38.31,27.52,6.282,196.8
Well_45,Berezovskoe,809.7,39.368,27.09,6.272,196.2
Well_45,Berezovskoe,809.8,40.427,26.67,6.262,195.6
Well_45,Berezovskoe,809.9,39.114,26.67,6.361,194.8
Well_45,Berezovskoe,810.0,37.802,26.67,6.46,194.01
Well_45,Berezovskoe,810.1,35.05,26.71,6.559,194.8
Well_45,Berezovskoe,810.2,32.299,26.75,6.658,195.6
Well_45,Berezovskoe,810.3,28.785,26.92,6.675,195.89
Well_45,Berezovskoe,810.4,25.272,27.09,6.693,196.18
Well_45,Berezovskoe,810.5,21.906,27.9,6.645,195.11
Well_45,Berezovskoe,810.6,18.541,28.7,6.597,194.05
Well_45,Berezovskoe,810.7,17.102,30.9,6.788,193.33
Well_45,Berezovskoe,810.8,15.663,33.1,6.978,192.6
Well_45,Berezovskoe,810.9,13.166,35.05,7.138,192.53
Well_45,Berezovskoe,811.0,10.668,37.0,7.298,192.46
Well_45,Berezovskoe,811.1,9.186,37.93,7.498,191.98
Well_45,Berezovskoe,811.2,7.704,38.86,7.699,191.5
Well_45,Berezovskoe,811.3,6.878,38.52,7.833,190.68
Well_45,Berezovskoe,811.4,6.053,38.18,7.968,189.85
Well_45,Berezovskoe,811.5,5.588,37.84,8.001,189.18
Well_45,Berezovskoe,811.6,5.122,37.51,8.034,188.5
Well_45,Berezovskoe,811.7,4.995,38.23,7.882,189.49
Well_45,Berezovskoe,811.8,4.868,38.94,7.73,190.48
Well_45,Berezovskoe,811.9,4.741,37.97,7.456,189.69
Well_45,Berezovskoe,812.0,4.614,37.0,7.181,188.89
Well_45,Berezovskoe,812.1,5.016,34.67,7.207,188.07
Well_45,Berezovskoe,812.2,5.418,32.34,7.232,187.25
Well_45,Berezovskoe,812.3,5.651,31.88,7.285,187.51
Well_45,Berezovskoe,812.4,5.884,31.41,7.338,187.78
Well_45,Berezovskoe,812.5,6.201,31.96,7.092,187.01
Well_45,Berezovskoe,812.6,6.519,32.51,6.846,186.24
Well_45,Berezovskoe,812.7,6.984,33.36,6.721,187.44
Well_45,Berezovskoe,812.8,7.45,34.2,6.597,188.65
Well_45,Berezovskoe,812.9,8.551,33.61,6.633,188.36
Well_45,Berezovskoe,813.0,9.652,33.02,6.668,188.07
Well_45,Berezovskoe,813.1,11.917,30.35,6.529,189.28
Well_45,Berezovskoe,813.2,14.181,27.68,6.389,190.48
Well_45,Berezovskoe,813.3,16.869,25.99,6.148,191.16
Well_45,Berezovskoe,813.4,19.557,24.3,5.906,191.83
Well_45,Berezovskoe,813.5,22.393,23.37,5.652,191.06
Well_45,Berezovskoe,813.6,25.23,22.44,5.398,190.29
Well_45,Berezovskoe,813.7,27.77,22.1,5.344,190.89
Well_45,Berezovskoe,813.8,30.31,21.76,5.291,191.5
Well_45,Berezovskoe,813.9,31.707,21.97,5.446,191.16
Well_45,Berezovskoe,814.0,33.103,22.18,5.601,190.82
Well_45,Berezovskoe,814.1,32.595,23.33,5.57,190.07
Well_45,Berezovskoe,814.2,32.087,24.47,5.54,189.32
Well_45,Berezovskoe,814.3,29.653,26.2,5.591,190.14
Well_45,Berezovskoe,814.4,27.219,27.94,5.642,190.96
Well_45,Berezovskoe,814.5,23.473,29.17,5.802,192.05
Well_45,Berezovskoe,814.6,19.727,30.39,5.962,193.14
Well_45,Berezovskoe,814.7,-7.882,32.25,6.132,191.79
Well_45,Berezovskoe,814.8,14.858,34.12,6.302,190.43
Well_45,Berezovskoe,814.9,13.63,35.13,6.455,189.01
Well_45,Berezovskoe,815.0,12.403,36.15,6.607,187.59
Well_45,Berezovskoe,815.1,11.684,36.66,6.708,186.91
Well_45,Berezovskoe,815.2,10.964,37.16,6.81,186.24
Well_45,Berezovskoe,815.3,10.456,36.78,6.881,184.96
Well_45,Berezovskoe,815.4,9.948,36.4,6.952,183.68
Well_45,Berezovskoe,815.5,9.398,36.7,6.894,184.93
Well_45,Berezovskoe,815.6,8.847,37.0,6.836,186.19
Well_45,Berezovskoe,815.7,8.466,37.63,6.79,186.77
Well_45,Berezovskoe,815.8,8.085,38.27,6.744,187.35
Well_45,Berezovskoe,815.9,9.08,39.11,6.719,187.54
Well_45,Berezovskoe,816.0,10.075,39.96,6.693,187.73
Well_45,Berezovskoe,816.1,11.43,40.85,6.574,187.83
Well_45,Berezovskoe,816.2,12.784,41.74,6.455,187.93
Well_45,Berezovskoe,816.3,14.054,42.42,6.498,187.03
Well_45,Berezovskoe,816.4,15.324,43.09,6.541,186.14
Well_45,Berezovskoe,816.5,16.319,43.35,6.404,187.1
Well_45,Berezovskoe,816.6,17.314,43.6,6.267,188.07
Well_45,Berezovskoe,816.7,17.927,43.22,6.412,189.45
Well_45,Berezovskoe,816.8,18.541,42.84,6.556,190.82
Well_45,Berezovskoe,816.9,19.028,41.53,6.528,190.05
Well_45,Berezovskoe,817.0,19.515,40.22,6.5,189.28
Well_45,Berezovskoe,817.1,19.663,40.38,6.391,188.21
Well_45,Berezovskoe,817.2,19.811,40.55,6.282,187.15
Well_45,Berezovskoe,817.3,19.113,40.38,6.089,187.56
Well_45,Berezovskoe,817.4,18.414,40.22,5.896,187.97
Well_45,Berezovskoe,817.5,17.779,39.96,5.753,186.79
Well_45,Berezovskoe,817.6,17.144,39.71,5.611,185.61
Well_45,Berezovskoe,817.7,18.181,38.99,5.403,186.38
Well_45,Berezovskoe,817.8,19.219,38.27,5.195,187.15
Well_45,Berezovskoe,817.9,20.764,37.55,5.002,188.58
Well_45,Berezovskoe,818.0,22.309,36.83,4.809,190.0
Well_45,Berezovskoe,818.1,24.68,36.07,4.656,189.52
Well_45,Berezovskoe,818.2,27.05,35.31,4.504,189.04
Well_45,Berezovskoe,818.3,30.076,34.54,4.377,188.29
Well_45,Berezovskoe,818.4,33.103,33.78,4.25,187.54
Well_45,Berezovskoe,818.5,37.823,33.06,4.144,189.2
Well_45,Berezovskoe,818.6,42.543,32.34,4.037,190.87
Well_45,Berezovskoe,818.7,47.411,31.45,3.941,192.1
Well_45,Berezovskoe,818.8,52.28,30.56,3.844,193.33
Well_45,Berezovskoe,818.9,53.338,29.63,3.771,192.48
Well_45,Berezovskoe,819.0,54.396,28.7,3.697,191.64
Well_45,Berezovskoe,819.1,55.454,27.81,3.745,193.43
Well_45,Berezovskoe,819.2,56.513,26.92,3.793,195.21
Well_45,Berezovskoe,819.3,58.629,26.33,3.77,196.73
Well_45,Berezovskoe,819.4,60.746,25.74,3.747,198.25
Well_45,Berezovskoe,819.5,60.957,25.65,3.732,199.46
Well_45,Berezovskoe,819.6,61.169,25.57,3.717,200.66
Well_45,Berezovskoe,819.7,60.428,25.7,3.783,200.28
Well_45,Berezovskoe,819.8,59.688,25.82,3.849,199.89
Well_45,Berezovskoe,819.9,58.736,26.2,3.897,198.66
Well_45,Berezovskoe,820.0,57.783,26.58,3.945,197.43
Well_45,Berezovskoe,820.1,56.301,27.09,4.022,197.65
Well_45,Berezovskoe,820.2,54.82,27.6,4.098,197.87
Well_45,Berezovskoe,820.3,52.915,28.4,4.113,197.36
Well_45,Berezovskoe,820.4,51.01,29.21,4.128,196.85
Well_45,Berezovskoe,820.5,48.787,29.42,4.011,196.42
Well_45,Berezovskoe,820.6,46.565,29.63,3.895,195.98
Well_45,Berezovskoe,820.7,45.295,29.72,4.042,197.58
Well_45,Berezovskoe,820.8,44.025,29.8,4.189,199.17
Well_45,Berezovskoe,820.9,43.602,28.62,4.296,198.37
Well_45,Berezovskoe,821.0,43.178,27.43,4.403,197.58
Well_45,Berezovskoe,821.1,43.073,26.67,4.517,198.01
Well_45,Berezovskoe,821.2,42.967,25.91,4.631,198.44
Well_45,Berezovskoe,821.3,43.708,26.29,4.494,197.67
Well_45,Berezovskoe,821.4,44.448,26.67,4.357,196.9
Well_45,Berezovskoe,821.5,45.401,27.35,4.156,198.18
Well_45,Berezovskoe,821.6,46.353,28.02,3.956,199.46
Well_45,Berezovskoe,821.7,47.2,28.79,3.966,198.88
Well_45,Berezovskoe,821.8,48.047,29.55,3.976,198.3
Well_45,Berezovskoe,821.9,48.47,30.48,3.981,198.83
Well_45,Berezovskoe,822.0,48.893,31.41,3.986,199.36
Well_45,Berezovskoe,822.1,48.682,32.34,3.902,198.9
Well_45,Berezovskoe,822.2,48.47,33.27,3.818,198.44
Well_45,Berezovskoe,822.3,48.47,34.54,3.94,199.89
Well_45,Berezovskoe,822.4,48.47,35.81,4.062,201.34
Well_45,Berezovskoe,822.5,47.2,36.96,4.146,200.88
Well_45,Berezovskoe,822.6,45.93,38.1,4.23,200.42
Well_45,Berezovskoe,822.7,44.342,39.2,4.212,201.0
Well_45,Berezovskoe,822.8,42.755,40.3,4.194,201.58
Well_45,Berezovskoe,822.9,41.591,41.27,4.288,202.93
Well_45,Berezovskoe,823.0,40.427,42.25,4.382,204.28
Well_45,Berezovskoe,823.1,39.792,43.18,4.433,205.49
Well_45,Berezovskoe,823.2,39.157,44.11,4.484,206.7
Well_45,Berezovskoe,823.3,38.946,44.62,4.421,208.14
Well_45,Berezovskoe,823.4,38.734,45.13,4.357,209.59
Well_45,Berezovskoe,823.5,39.051,44.87,4.403,210.63
Well_45,Berezovskoe,823.6,39.369,44.62,4.448,211.67
Well_45,Berezovskoe,823.7,39.898,44.62,4.514,210.92
Well_45,Berezovskoe,823.8,40.427,44.62,4.58,210.17
Well_45,Berezovskoe,823.9,40.956,45.63,4.651,211.18
Well_45,Berezovskoe,824.0,41.485,46.65,4.723,212.2
Well_45,Berezovskoe,824.1,42.332,47.67,4.674,212.97
Well_45,Berezovskoe,824.2,43.178,48.68,4.626,213.74
Well_45,Berezovskoe,824.3,43.813,49.57,4.641,213.23
Well_45,Berezovskoe,824.4,44.448,50.46,4.657,212.73
Well_45,Berezovskoe,824.5,45.295,50.97,4.687,213.79
Well_45,Berezovskoe,824.6,46.142,51.47,4.717,214.85
Well_45,Berezovskoe,824.7,46.882,51.69,4.623,213.6
Well_45,Berezovskoe,824.8,47.623,51.9,4.53,212.34
Well_45,Berezovskoe,824.9,48.576,51.98,4.42,211.5
Well_45,Berezovskoe,825.0,49.528,52.07,4.311,210.65
Well_45,Berezovskoe,825.1,50.375,51.86,4.217,211.71
Well_45,Berezovskoe,825.2,51.221,51.65,4.123,212.78
Well_45,Berezovskoe,825.3,52.068,51.31,4.085,212.32
Well_45,Berezovskoe,825.4,52.915,50.97,4.047,211.86
Well_45,Berezovskoe,825.5,53.656,50.29,4.085,211.09
Well_45,Berezovskoe,825.6,54.396,49.61,4.123,210.32
Well_45,Berezovskoe,825.7,55.137,49.44,4.2,210.75
Well_45,Berezovskoe,825.8,55.878,49.27,4.276,211.18
Well_45,Berezovskoe,825.9,56.513,49.49,4.337,211.91
Well_45,Berezovskoe,826.0,57.148,49.7,4.397,212.63
Well_45,Berezovskoe,826.1,58.101,49.11,4.328,211.71
Well_45,Berezovskoe,826.2,59.053,48.51,4.26,210.8
Well_45,Berezovskoe,826.3,58.947,47.37,4.293,209.98
Well_45,Berezovskoe,826.4,58.841,46.23,4.326,209.16
Well_45,Berezovskoe,826.5,60.005,45.76,4.359,207.54
Well_45,Berezovskoe,826.6,61.169,45.29,4.392,205.92
Well_45,Berezovskoe,826.7,61.486,45.55,4.359,206.12
Well_45,Berezovskoe,826.8,61.804,45.8,4.326,206.31
Well_45,Berezovskoe,826.9,62.016,46.1,4.367,205.68
Well_45,Berezovskoe,827.0,62.228,46.4,4.408,205.05
Well_45,Berezovskoe,827.1,62.333,46.69,4.522,205.37
Well_45,Berezovskoe,827.2,62.439,46.99,4.636,205.68
Well_45,Berezovskoe,827.3,61.91,47.07,4.601,206.19
Well_45,Berezovskoe,827.4,61.381,47.16,4.565,206.7
Well_45,Berezovskoe,827.5,60.535,46.99,4.552,207.54
Well_45,Berezovskoe,827.6,59.688,46.82,4.54,208.38
Well_45,Berezovskoe,827.7,58.736,46.18,4.695,207.35
Well_45,Berezovskoe,827.8,57.783,45.55,4.85,206.31
Well_45,Berezovskoe,827.9,57.677,45.59,4.891,204.45
Well_45,Berezovskoe,828.0,57.571,45.63,4.931,202.59
Well_45,Berezovskoe,828.1,59.582,44.53,4.85,203.37
Well_45,Berezovskoe,828.2,61.593,43.43,4.768,204.14
Well_45,Berezovskoe,828.3,63.286,42.25,4.796,203.34
Well_45,Berezovskoe,828.4,64.979,41.06,4.824,202.55
Well_45,Berezovskoe,828.5,67.201,39.62,4.837,201.44
Well_45,Berezovskoe,828.6,69.424,38.18,4.85,200.33
Well_45,Berezovskoe,828.7,71.753,36.87,4.822,200.4
Well_45,Berezovskoe,828.8,74.081,35.56,4.794,200.47
Well_45,Berezovskoe,828.9,76.409,34.33,4.715,198.98
Well_45,Berezovskoe,829.0,78.737,33.1,4.636,197.48
Well_45,Berezovskoe,829.1,80.748,32.09,4.689,197.53
Well_45,Berezovskoe,829.2,82.759,31.07,4.743,197.58
Well_45,Berezovskoe,829.3,83.923,30.65,4.834,196.8
Well_45,Berezovskoe,829.4,85.087,30.23,4.926,196.03
Well_45,Berezovskoe,829.5,85.827,29.76,4.964,196.56
Well_45,Berezovskoe,829.6,86.568,29.29,5.002,197.09
Well_45,Berezovskoe,829.7,86.78,29.17,4.944,195.98
Well_45,Berezovskoe,829.8,86.992,29.04,4.885,194.87
Well_45,Berezovskoe,829.9,86.78,29.0,4.944,194.13
Well_45,Berezovskoe,830.0,86.568,28.95,5.002,193.38
Well_45,Berezovskoe,830.1,86.568,29.12,4.974,194.15
Well_45,Berezovskoe,830.2,86.568,29.29,4.946,194.92
Well_45,Berezovskoe,830.3,87.097,29.59,4.974,194.15
Well_45,Berezovskoe,830.4,87.627,29.89,5.002,193.38
Well_45,Berezovskoe,830.5,88.473,30.44,5.028,193.64
Well_45,Berezovskoe,830.6,89.32,30.99,5.053,193.91
Well_45,Berezovskoe,830.7,90.272,31.75,5.066,194.58
Well_45,Berezovskoe,830.8,91.225,32.51,5.078,195.26
Well_45,Berezovskoe,830.9,91.331,33.61,5.137,196.27
Well_45,Berezovskoe,831.0,91.437,34.71,5.195,197.29
Well_45,Berezovskoe,831.1,88.579,35.73,5.091,196.76
Well_45,Berezovskoe,831.2,85.722,36.74,4.987,196.22
Well_45,Berezovskoe,831.3,82.018,37.84,4.83,195.21
Well_45,Berezovskoe,831.4,78.314,38.94,4.672,194.2
Well_45,Berezovskoe,831.5,74.081,39.83,4.609,194.7
Well_45,Berezovskoe,831.6,69.847,40.72,4.545,195.21
Well_45,Berezovskoe,831.7,65.508,42.16,4.581,195.02
Well_45,Berezovskoe,831.8,61.169,43.6,4.616,194.82
Well_45,Berezovskoe,831.9,57.889,43.94,4.667,196.2
Well_45,Berezovskoe,832.0,54.608,44.28,4.717,197.58
Well_45,Berezovskoe,832.1,50.904,44.28,4.648,196.13
Well_45,Berezovskoe,832.2,47.2,44.28,4.58,194.68
Well_45,Berezovskoe,832.3,44.978,42.5,4.499,193.62
Well_45,Berezovskoe,832.4,42.755,40.72,4.418,192.56
Well_45,Berezovskoe,832.5,46.671,38.44,4.449,193.14
Well_45,Berezovskoe,832.6,50.586,36.15,4.479,193.71
Well_45,Berezovskoe,832.7,53.655,34.03,4.538,193.06
Well_45,Berezovskoe,832.8,56.725,31.92,4.596,192.41
Well_45,Berezovskoe,832.9,60.111,29.97,4.616,191.33
Well_45,Berezovskoe,833.0,63.498,28.02,4.636,190.24
Well_45,Berezovskoe,833.1,66.779,26.71,4.555,190.31
Well_45,Berezovskoe,833.2,70.059,25.4,4.474,190.39
Well_45,Berezovskoe,833.3,-17.764,24.3,4.428,190.96
Well_45,Berezovskoe,833.4,76.197,23.2,4.382,191.54
Well_45,Berezovskoe,833.5,80.325,22.39,4.428,192.34
Well_45,Berezovskoe,833.6,84.452,21.59,4.474,193.14
Well_45,Berezovskoe,833.7,87.627,20.91,4.491,193.09
Well_45,Berezovskoe,833.8,90.802,20.24,4.509,193.04
Well_45,Berezovskoe,833.9,93.659,19.68,4.451,193.93
Well_45,Berezovskoe,834.0,96.516,19.13,4.392,194.82
Well_45,Berezovskoe,834.1,99.585,18.71,4.321,194.61
Well_45,Berezovskoe,834.2,102.655,18.29,4.25,194.39
Well_45,Berezovskoe,834.3,105.194,17.82,4.194,193.88
Well_45,Berezovskoe,834.4,107.734,17.36,4.138,193.38
Well_45,Berezovskoe,834.5,109.956,16.93,4.113,193.52
Well_45,Berezovskoe,834.6,112.179,16.51,4.088,193.67
Well_45,Berezovskoe,834.7,113.873,16.09,4.093,193.14
Well_45,Berezovskoe,834.8,115.566,15.66,4.098,192.6
Well_45,Berezovskoe,834.9,117.471,15.49,4.126,193.4
Well_45,Berezovskoe,835.0,119.376,15.32,4.154,194.2
Well_45,Berezovskoe,835.1,120.751,15.11,4.159,195.55
Well_45,Berezovskoe,835.2,122.127,14.9,4.164,196.9
Well_45,Berezovskoe,835.3,123.186,14.69,4.131,198.78
Well_45,Berezovskoe,835.4,124.244,14.48,4.098,200.66
Well_45,Berezovskoe,835.5,124.879,14.18,4.126,200.16
Well_45,Berezovskoe,835.6,125.514,13.89,4.154,199.65
Well_45,Berezovskoe,835.7,126.043,13.63,4.2,198.95
Well_45,Berezovskoe,835.8,126.572,13.38,4.245,198.25
Well_45,Berezovskoe,835.9,126.043,13.08,4.207,198.76
Well_45,Berezovskoe,836.0,125.514,12.78,4.169,199.26
Well_45,Berezovskoe,836.1,124.773,12.45,4.139,198.66
Well_45,Berezovskoe,836.2,124.032,12.11,4.108,198.06
Well_45,Berezovskoe,836.3,122.55,12.02,4.161,198.3
Well_45,Berezovskoe,836.4,121.069,11.94,4.215,198.54
Well_45,Berezovskoe,836.5,119.164,11.39,4.23,197.5
Well_45,Berezovskoe,836.6,117.259,10.84,4.245,196.47
Well_45,Berezovskoe,836.7,115.036,10.58,4.181,195.79
Well_45,Berezovskoe,836.8,112.814,10.33,4.118,195.12
Well_45,Berezovskoe,836.9,109.534,10.24,4.179,195.55
Well_45,Berezovskoe,837.0,106.253,10.16,4.24,195.98
Well_45,Berezovskoe,837.1,102.972,10.16,4.214,195.55
Well_45,Berezovskoe,837.2,99.691,10.16,4.189,195.12
Well_45,Berezovskoe,837.3,95.67,9.99,4.258,194.66
Well_45,Berezovskoe,837.4,91.648,9.82,4.326,194.2
Well_45,Berezovskoe,837.5,88.262,9.74,4.37,194.08
Well_45,Berezovskoe,837.6,84.875,9.65,4.413,193.96
Well_45,Berezovskoe,837.7,82.547,9.57,4.387,194.92
Well_45,Berezovskoe,837.8,80.219,9.48,4.362,195.89
Well_45,Berezovskoe,837.9,78.525,9.44,4.418,196.8
Well_45,Berezovskoe,838.0,76.832,9.4,4.474,197.72
Well_45,Berezovskoe,838.1,75.88,9.36,4.517,197.91
Well_45,Berezovskoe,838.2,74.927,9.31,4.56,198.11
Well_45,Berezovskoe,838.3,75.139,9.1,4.509,196.71
Well_45,Berezovskoe,838.4,75.351,8.89,4.458,195.31
Well_45,Berezovskoe,838.5,74.927,9.31,4.448,195.98
Well_45,Berezovskoe,838.6,74.504,9.74,4.438,196.66
Well_45,Berezovskoe,838.7,74.504,10.29,4.507,196.83
Well_45,Berezovskoe,838.8,74.504,10.84,4.575,197.0
Well_45,Berezovskoe,838.9,74.61,11.47,4.537,195.38
Well_45,Berezovskoe,839.0,74.716,12.11,4.499,193.76
Well_45,Berezovskoe,839.1,74.504,12.87,4.425,193.59
Well_45,Berezovskoe,839.2,74.292,13.63,4.352,193.43
Well_45,Berezovskoe,839.3,73.763,14.18,4.329,192.82
Well_45,Berezovskoe,839.4,73.234,14.73,4.306,192.22
Well_45,Berezovskoe,839.5,72.493,15.28,4.347,191.76
Well_45,Berezovskoe,839.6,71.752,15.83,4.387,191.3
Well_45,Berezovskoe,839.7,70.799,16.42,4.494,191.86
Well_45,Berezovskoe,839.8,69.847,17.02,4.601,192.41
Well_45,Berezovskoe,839.9,68.577,17.86,4.568,193.3
Well_45,Berezovskoe,840.0,67.308,18.71,4.535,194.2
Well_45,Berezovskoe,840.1,65.403,19.85,4.494,193.84
Well_45,Berezovskoe,840.2,63.498,21.0,4.453,193.47
Well_45,Berezovskoe,840.3,60.747,22.22,4.577,193.16
Well_45,Berezovskoe,840.4,57.995,23.45,4.702,192.85
Well_45,Berezovskoe,840.5,55.878,24.72,4.636,193.23
Well_45,Berezovskoe,840.6,53.761,25.99,4.57,193.62
Well_45,Berezovskoe,840.7,51.536,27.18,4.641,194.01
Well_45,Berezovskoe,840.8,49.312,28.36,4.712,194.39
Well_45,Berezovskoe,840.9,48.804,29.12,4.781,194.56
Well_45,Berezovskoe,841.0,48.296,29.89,4.85,194.73
Well_45,Berezovskoe,841.1,48.071,30.1,4.809,193.47
Well_45,Berezovskoe,841.2,47.845,30.31,4.768,192.22
Well_45,Berezovskoe,841.3,47.563,30.44,4.73,190.89
Well_45,Berezovskoe,841.4,47.28,30.56,4.692,189.57
Well_45,Berezovskoe,841.5,46.857,31.33,4.679,188.67
Well_45,Berezovskoe,841.6,46.434,32.09,4.667,187.78
Well_45,Berezovskoe,841.7,45.545,32.93,4.751,188.17
Well_45,Berezovskoe,841.8,44.656,33.78,4.834,188.55
Well_45,Berezovskoe,841.9,44.021,34.42,4.852,188.33
Well_45,Berezovskoe,842.0,43.386,35.05,4.87,188.12
Well_45,Berezovskoe,842.1,42.963,35.18,4.957,186.79
Well_45,Berezovskoe,842.2,42.54,35.31,5.043,185.46
Well_45,Berezovskoe,842.3,41.694,34.59,5.081,184.14
Well_45,Berezovskoe,842.4,40.847,33.87,5.119,182.81
Well_45,Berezovskoe,842.5,39.153,33.87,5.01,181.85
Well_45,Berezovskoe,842.6,37.46,33.87,4.9,180.88
Well_45,Berezovskoe,842.7,34.497,34.5,4.994,180.42
Well_45,Berezovskoe,842.8,31.534,35.13,5.088,179.96
Well_45,Berezovskoe,842.9,27.154,35.73,5.033,180.78
Well_45,Berezovskoe,843.0,22.774,36.32,4.977,181.6
Well_45,Berezovskoe,843.1,19.811,37.04,4.898,180.83
Well_45,Berezovskoe,843.2,16.848,37.76,4.819,180.06
Well_45,Berezovskoe,843.3,13.101,38.35,4.969,178.44
Well_45,Berezovskoe,843.4,9.354,38.94,5.119,176.83
Well_45,Berezovskoe,843.5,8.085,39.58,5.294,175.14
Well_45,Berezovskoe,843.6,6.815,40.22,5.469,173.45
Well_45,Berezovskoe,843.7,6.222,40.77,5.466,171.33
Well_45,Berezovskoe,843.8,5.63,41.32,5.464,169.2
Well_45,Berezovskoe,843.9,5.376,41.87,5.464,166.79
Well_45,Berezovskoe,844.0,5.122,42.42,5.464,164.38
Well_45,Berezovskoe,844.1,,,,
Well_45,Berezovskoe,844.2,,,,
Well_45,Berezovskoe,844.3,,,,
Well_45,Berezovskoe,844.4,,,,
Well_45,Berezovskoe,844.5,,,,
Well_45,Berezovskoe,844.6,,,,
